Branch_ID,Dealer_ID,Model_ID,Revenue,Units_Sold,Date_ID,Day,Month,Year,BranchName,DealerName,Product_Name
BR0060,DLR0064,Hon-M282,21150,1,DT01061,27,11,2019,Elva Motors,Elva Motors,Honda
BR0022,DLR0030,Hon-M182,61514,2,DT00916,5,7,2019,AC Cars Motors,Wiesmann Motors,Honda
BR0043,DLR0063,Nis-M348,72156,3,DT00053,22,2,2017,Elva Motors,Wiesmann Motors,Nissan
BR0030,DLR0019,Cad-M496,232464,4,DT00433,9,3,2018,Saab Motors,AC Cars Motors,Cadillac
BR0037,DLR0037,Mar-M15,58422,3,DT00396,31,1,2018,Pontiac Motors,Ferrari Motors,Maruti
BR0043,DLR0026,Che-M29,100042,2,DT00463,8,4,2018,Elva Motors,Facel Vega Motors,Chevrolet
BR0015,DLR0004,Vol-M130,114368,4,DT01388,19,10,2020,PGO Motors,Fiat do Brasil Motors,Volkswagen
BR0026,DLR0075,Aud-M306,153852,3,DT00214,2,8,2017,AC Cars Motors,Deccan Motors,Audi
BR0008,DLR0029,Ren-M194,56925,3,DT00924,13,7,2019,Piaggio Motors,Facel Vega Motors,Renault
BR0055,DLR0050,Che-M229,53560,2,DT01163,8,3,2020,Plymouth Motors,Wiesmann Motors,Chevrolet
BR0009,DLR0011,Hon-M202,61707,3,DT00118,28,4,2017,Plymouth Motors,Facel Vega Motors,Honda
BR0053,DLR0039,Tes-M460,295683,3,DT00876,26,5,2019,Saab Motors,Ferrari Motors,Tesla
BR0011,DLR0039,Tes-M440,197392,4,DT01102,7,1,2020,Saab Motors,Ferrari Motors,Tesla
BR0015,DLR0048,Ren-M394,54429,3,DT00021,21,1,2017,PGO Motors,Facel Vega Motors,Renault
BR0052,DLR0050,Che-M149,106220,4,DT01110,15,1,2020,AC Cars Motors,Wiesmann Motors,Chevrolet
BR0004,DLR0078,Toy-M141,204385,5,DT01175,20,3,2020,Peugeot Motors,Saab Motors,Toyota
BR0035,DLR0021,Toy-M121,127743,3,DT00521,5,6,2018,Piaggio Motors,Elva Motors,Toyota
BR0017,DLR0043,For-M243,50312,1,DT00968,26,8,2019,Deccan Motors,Elva Motors,Ford
BR0012,DLR0012,Aud-M226,184065,3,DT01119,24,1,2020,Plymouth Motors,Saab Motors,Audi
BR0015,DLR0023,Hon-M322,68138,2,DT01261,14,6,2020,PGO Motors,Facel Vega Motors,Honda
BR0014,DLR0044,Jee-M337,235908,4,DT00925,14,7,2019,Subaru Motors,Elva Motors,Jeep
BR0024,DLR0006,Mer-M465,167421,3,DT01182,27,3,2020,PGO Motors,Fiat do Brasil Motors,Mercedes-Benz
BR0056,DLR0024,Lex-M338,345840,5,DT01307,30,7,2020,Saab Motors,AC Cars Motors,Lexus
BR0022,DLR0024,Nis-M168,84453,3,DT01314,6,8,2020,AC Cars Motors,AC Cars Motors,Nissan
BR0012,DLR0057,Ren-M274,111468,4,DT00321,17,11,2017,Plymouth Motors,Fiat do Brasil Motors,Renault
BR0007,DLR0023,Cad-M156,237492,4,DT01387,18,10,2020,Subaru Motors,Facel Vega Motors,Cadillac
BR0029,DLR0042,For-M163,210984,4,DT00746,16,1,2019,Piaggio Motors,AC Cars Motors,Ford
BR0028,DLR0024,Vol-M210,48818,2,DT00379,14,1,2018,Subaru Motors,AC Cars Motors,Volkswagen
BR0053,DLR0072,Lex-M118,205770,5,DT00618,10,9,2018,Saab Motors,Elva Motors,Lexus
BR0049,DLR0030,Toy-M261,43411,1,DT00100,10,4,2017,Piaggio Motors,Wiesmann Motors,Toyota
BR0057,DLR0037,For-M103,76742,2,DT00328,24,11,2017,Deccan Motors,Ferrari Motors,Ford
BR0039,DLR0062,Hyu-M7,134828,4,DT00738,8,1,2019,Deccan Motors,Fiat do Brasil Motors,Hyundai
BR0050,DLR0004,Hon-M462,209625,5,DT00476,21,4,2018,Plymouth Motors,Fiat do Brasil Motors,Honda
BR0007,DLR0028,Mah-M112,25248,1,DT01388,19,10,2020,Subaru Motors,AC Cars Motors,Mahindra
BR0031,DLR0020,For-M323,218320,4,DT01221,5,5,2020,Pontiac Motors,Ferrari Motors,Ford
BR0040,DLR0067,Tes-M380,121236,3,DT01264,17,6,2020,Saab Motors,Subaru Motors,Tesla
BR0007,DLR0034,Hyu-M407,161985,5,DT00775,14,2,2019,Subaru Motors,Fiat do Brasil Motors,Hyundai
BR0048,DLR0041,Lex-M58,77157,1,DT00403,7,2,2018,Saab Motors,Deccan Motors,Lexus
BR0025,DLR0078,Tat-M173,39366,2,DT00816,27,3,2019,Pontiac Motors,Saab Motors,Tata
BR0040,DLR0074,For-M403,74742,3,DT00793,4,3,2019,Saab Motors,Eicher Polaris Motors,Ford
BR0019,DLR0028,BMW-M324,215529,3,DT01215,29,4,2020,PGO Motors,AC Cars Motors,BMW
BR0048,DLR0010,For-M123,51299,1,DT00213,1,8,2017,Saab Motors,Ferrari Motors,Ford
BR0037,DLR0075,Aud-M286,117243,3,DT00339,5,12,2017,Pontiac Motors,Deccan Motors,Audi
BR0054,DLR0006,Lex-M258,246424,4,DT01456,26,12,2020,Deccan Motors,Fiat do Brasil Motors,Lexus
BR0029,DLR0002,BMW-M424,181944,4,DT00763,2,2,2019,Piaggio Motors,Eicher Polaris Motors,BMW
BR0029,DLR0074,Hyu-M367,68562,2,DT00713,14,12,2018,Piaggio Motors,Eicher Polaris Motors,Hyundai
BR0054,DLR0060,Cad-M236,352735,5,DT00738,8,1,2019,Deccan Motors,Ferrari Motors,Cadillac
BR0040,DLR0019,Aud-M6,192920,4,DT00623,15,9,2018,Saab Motors,AC Cars Motors,Audi
BR0052,DLR0033,Jee-M257,131937,3,DT00155,4,6,2017,AC Cars Motors,Saab Motors,Jeep
BR0017,DLR0008,Tes-M40,300400,5,DT00510,25,5,2018,Deccan Motors,Facel Vega Motors,Tesla
BR0056,DLR0035,Lex-M98,70306,1,DT00298,25,10,2017,Saab Motors,Elva Motors,Lexus
BR0054,DLR0025,For-M463,244810,5,DT01223,7,5,2020,Deccan Motors,Facel Vega Motors,Ford
BR0046,DLR0022,Mah-M252,51704,2,DT01347,8,9,2020,Peugeot Motors,Ferrari Motors,Mahindra
BR0035,DLR0049,Mar-M295,40029,3,DT01032,29,10,2019,Piaggio Motors,Eicher Polaris Motors,Maruti
BR0027,DLR0040,Lex-M38,319690,5,DT01326,18,8,2020,Elva Motors,Facel Vega Motors,Lexus
BR0033,DLR0047,Cad-M236,70547,1,DT01103,8,1,2020,Peugeot Motors,Wiesmann Motors,Cadillac
BR0009,DLR0033,Ren-M374,99870,5,DT00308,4,11,2017,Plymouth Motors,Saab Motors,Renault
BR0013,DLR0021,Tat-M113,97000,5,DT00444,20,3,2018,Plymouth Motors,Elva Motors,Tata
BR0006,DLR0013,Jee-M197,105406,2,DT00853,3,5,2019,Elva Motors,Deccan Motors,Jeep
BR0047,DLR0046,Cad-M276,70945,1,DT00065,6,3,2017,Deccan Motors,Saab Motors,Cadillac
BR0049,DLR0067,Vol-M10,24306,1,DT01416,16,11,2020,Piaggio Motors,Subaru Motors,Volkswagen
BR0025,DLR0049,Mah-M12,51734,2,DT00907,26,6,2019,Pontiac Motors,Eicher Polaris Motors,Mahindra
BR0054,DLR0036,Jee-M217,106029,3,DT00177,26,6,2017,Deccan Motors,Fiat do Brasil Motors,Jeep
BR0056,DLR0004,Lex-M218,79974,1,DT00053,22,2,2017,Saab Motors,Fiat do Brasil Motors,Lexus
BR0056,DLR0035,Aud-M286,156324,4,DT01277,30,6,2020,Saab Motors,Elva Motors,Audi
BR0023,DLR0068,Tes-M180,172359,3,DT00845,25,4,2019,Elva Motors,Saab Motors,Tesla
BR0011,DLR0056,Mar-M135,74865,5,DT01104,9,1,2020,Saab Motors,Saab Motors,Maruti
BR0039,DLR0012,Mah-M192,76476,3,DT01117,22,1,2020,Deccan Motors,Saab Motors,Mahindra
BR0055,DLR0062,Nis-M128,85911,3,DT01031,28,10,2019,Plymouth Motors,Fiat do Brasil Motors,Nissan
BR0041,DLR0077,Vol-M90,27736,1,DT00240,28,8,2017,Pontiac Motors,Ferrari Motors,Volkswagen
BR0025,DLR0024,Mar-M375,53068,4,DT00439,15,3,2018,Pontiac Motors,AC Cars Motors,Maruti
BR0013,DLR0031,Mer-M145,176428,2,DT01452,22,12,2020,Plymouth Motors,Wiesmann Motors,Mercedes-Benz
BR0060,DLR0027,Ren-M114,76680,4,DT01117,22,1,2020,Elva Motors,Wiesmann Motors,Renault
BR0020,DLR0042,Mah-M232,21655,1,DT00223,11,8,2017,Deccan Motors,AC Cars Motors,Mahindra
BR0023,DLR0072,Jee-M357,52107,1,DT01164,9,3,2020,Elva Motors,Elva Motors,Jeep
BR0013,DLR0031,Hyu-M347,22000,1,DT01294,17,7,2020,Plymouth Motors,Wiesmann Motors,Hyundai
BR0054,DLR0005,Lex-M378,235539,3,DT00240,28,8,2017,Deccan Motors,Deccan Motors,Lexus
BR0051,DLR0047,Sub-M299,33662,1,DT00668,30,10,2018,Subaru Motors,Wiesmann Motors,Subaru
BR0045,DLR0039,Hon-M422,117498,3,DT00839,19,4,2019,Elva Motors,Ferrari Motors,Honda
BR0052,DLR0033,Lex-M498,79298,1,DT01143,17,2,2020,AC Cars Motors,Saab Motors,Lexus
BR0048,DLR0027,Lex-M298,277500,4,DT00337,3,12,2017,Saab Motors,Wiesmann Motors,Lexus
BR0042,DLR0064,Cad-M136,227876,4,DT00752,22,1,2019,Deccan Motors,Elva Motors,Cadillac
BR0050,DLR0020,Ren-M254,152995,5,DT00635,27,9,2018,Plymouth Motors,Ferrari Motors,Renault
BR0056,DLR0008,Mer-M145,264642,3,DT00528,12,6,2018,Saab Motors,Facel Vega Motors,Mercedes-Benz
BR0029,DLR0031,Lex-M38,319690,5,DT00166,15,6,2017,Piaggio Motors,Wiesmann Motors,Lexus
BR0039,DLR0042,Toy-M401,40150,1,DT01356,17,9,2020,Deccan Motors,AC Cars Motors,Toyota
BR0039,DLR0018,Cad-M396,68190,1,DT00688,19,11,2018,Deccan Motors,Ferrari Motors,Cadillac
BR0044,DLR0043,BMW-M224,101294,2,DT00975,2,9,2019,Pontiac Motors,Elva Motors,BMW
BR0038,DLR0054,For-M163,105492,2,DT00116,26,4,2017,Piaggio Motors,Wiesmann Motors,Ford
BR0018,DLR0016,Lex-M318,376235,5,DT01273,26,6,2020,Plymouth Motors,Fiat do Brasil Motors,Lexus
BR0052,DLR0031,Mer-M345,107876,2,DT01416,16,11,2020,AC Cars Motors,Wiesmann Motors,Mercedes-Benz
BR0012,DLR0070,BMW-M184,73828,1,DT00394,29,1,2018,Plymouth Motors,Elva Motors,BMW
BR0058,DLR0059,Sub-M279,32308,1,DT00133,13,5,2017,PGO Motors,Elva Motors,Subaru
BR0020,DLR0051,BMW-M464,204885,3,DT00221,9,8,2017,Deccan Motors,AC Cars Motors,BMW
BR0050,DLR0034,Sub-M39,128180,5,DT01358,19,9,2020,Plymouth Motors,Fiat do Brasil Motors,Subaru
BR0031,DLR0054,Ren-M374,19974,1,DT01355,16,9,2020,Pontiac Motors,Wiesmann Motors,Renault
BR0049,DLR0062,Hon-M242,41706,2,DT01058,24,11,2019,Piaggio Motors,Fiat do Brasil Motors,Honda
BR0003,DLR0038,Aud-M46,45392,1,DT00023,23,1,2017,Plymouth Motors,Elva Motors,Audi
BR0044,DLR0030,Lex-M418,76939,1,DT01236,20,5,2020,Pontiac Motors,Wiesmann Motors,Lexus
BR0020,DLR0018,Ren-M394,54429,3,DT00827,7,4,2019,Deccan Motors,Ferrari Motors,Renault
BR0059,DLR0062,Nis-M108,100767,3,DT00045,14,2,2017,PGO Motors,Fiat do Brasil Motors,Nissan
BR0023,DLR0032,Jee-M177,144832,4,DT00315,11,11,2017,Elva Motors,AC Cars Motors,Jeep
BR0041,DLR0062,Lex-M358,182292,3,DT00267,24,9,2017,Pontiac Motors,Fiat do Brasil Motors,Lexus
BR0037,DLR0017,Vol-M290,112948,4,DT00687,18,11,2018,Pontiac Motors,Ferrari Motors,Volkswagen
BR0021,DLR0040,Lex-M438,204696,4,DT00872,22,5,2019,Peugeot Motors,Facel Vega Motors,Lexus
BR0051,DLR0064,Hon-M82,108670,5,DT00323,19,11,2017,Subaru Motors,Elva Motors,Honda
BR0052,DLR0048,For-M303,83062,2,DT00083,24,3,2017,AC Cars Motors,Facel Vega Motors,Ford
BR0049,DLR0012,Mar-M295,13343,1,DT00683,14,11,2018,Piaggio Motors,Saab Motors,Maruti
BR0049,DLR0036,Hyu-M327,29922,1,DT01162,7,3,2020,Piaggio Motors,Fiat do Brasil Motors,Hyundai
BR0024,DLR0055,Tat-M293,99100,4,DT00789,28,2,2019,PGO Motors,AC Cars Motors,Tata
BR0017,DLR0071,Kia-M391,71910,2,DT00537,21,6,2018,Deccan Motors,Subaru Motors,Kia
BR0024,DLR0011,Mar-M455,23084,2,DT00225,13,8,2017,PGO Motors,Facel Vega Motors,Maruti
BR0004,DLR0057,Mah-M12,77601,3,DT01353,14,9,2020,Peugeot Motors,Fiat do Brasil Motors,Mahindra
BR0042,DLR0039,For-M23,161904,3,DT00653,15,10,2018,Deccan Motors,Ferrari Motors,Ford
BR0012,DLR0034,Tes-M80,51411,1,DT00344,10,12,2017,Plymouth Motors,Fiat do Brasil Motors,Tesla
BR0031,DLR0002,Nis-M128,143185,5,DT00989,16,9,2019,Pontiac Motors,Eicher Polaris Motors,Nissan
BR0011,DLR0034,Mar-M15,19474,1,DT01383,14,10,2020,Saab Motors,Fiat do Brasil Motors,Maruti
BR0002,DLR0016,Kia-M331,137700,5,DT00196,15,7,2017,Saab Motors,Fiat do Brasil Motors,Kia
BR0017,DLR0021,Jee-M77,269725,5,DT01447,17,12,2020,Deccan Motors,Elva Motors,Jeep
BR0007,DLR0008,BMW-M124,158622,3,DT00940,29,7,2019,Subaru Motors,Facel Vega Motors,BMW
BR0041,DLR0075,Che-M229,53560,2,DT01101,6,1,2020,Pontiac Motors,Deccan Motors,Chevrolet
BR0026,DLR0071,Ren-M454,137465,5,DT00984,11,9,2019,AC Cars Motors,Subaru Motors,Renault
BR0029,DLR0066,Hyu-M467,107247,3,DT00615,7,9,2018,Piaggio Motors,Subaru Motors,Hyundai
BR0057,DLR0037,Aud-M186,41420,1,DT00324,20,11,2017,Deccan Motors,Ferrari Motors,Audi
BR0025,DLR0065,Mar-M455,11542,1,DT00798,9,3,2019,Pontiac Motors,AC Cars Motors,Maruti
BR0010,DLR0011,Hon-M262,48284,2,DT00627,19,9,2018,Peugeot Motors,Facel Vega Motors,Honda
BR0037,DLR0065,Che-M449,228125,5,DT00481,26,4,2018,Pontiac Motors,AC Cars Motors,Chevrolet
BR0041,DLR0078,Mar-M195,32204,2,DT01076,12,12,2019,Pontiac Motors,Saab Motors,Maruti
BR0055,DLR0036,Mar-M475,13141,1,DT00799,10,3,2019,Plymouth Motors,Fiat do Brasil Motors,Maruti
BR0017,DLR0025,Vol-M410,203745,5,DT00997,24,9,2019,Deccan Motors,Facel Vega Motors,Volkswagen
BR0004,DLR0036,Hon-M342,104255,5,DT00514,29,5,2018,Peugeot Motors,Fiat do Brasil Motors,Honda
BR0013,DLR0026,Tes-M500,273415,5,DT01030,27,10,2019,Plymouth Motors,Facel Vega Motors,Tesla
BR0017,DLR0021,Toy-M161,103580,4,DT00468,13,4,2018,Deccan Motors,Elva Motors,Toyota
BR0029,DLR0008,BMW-M144,249596,4,DT01070,6,12,2019,Piaggio Motors,Facel Vega Motors,BMW
BR0019,DLR0066,Hyu-M387,36888,1,DT01368,29,9,2020,PGO Motors,Subaru Motors,Hyundai
BR0010,DLR0022,Aud-M86,225372,4,DT01103,8,1,2020,Peugeot Motors,Ferrari Motors,Audi
BR0013,DLR0033,Tat-M113,58200,3,DT00558,12,7,2018,Plymouth Motors,Saab Motors,Tata
BR0057,DLR0078,Jee-M77,161835,3,DT00730,31,12,2018,Deccan Motors,Saab Motors,Jeep
BR0049,DLR0048,For-M323,163740,3,DT01176,21,3,2020,Piaggio Motors,Facel Vega Motors,Ford
BR0028,DLR0044,Hon-M462,167700,4,DT00703,4,12,2018,Subaru Motors,Elva Motors,Honda
BR0040,DLR0049,Hyu-M427,22491,1,DT00477,22,4,2018,Saab Motors,Eicher Polaris Motors,Hyundai
BR0011,DLR0057,Jee-M57,213368,4,DT01365,26,9,2020,Saab Motors,Fiat do Brasil Motors,Jeep
BR0043,DLR0070,Hon-M202,41138,2,DT00738,8,1,2019,Elva Motors,Elva Motors,Honda
BR0043,DLR0023,Cad-M216,230132,4,DT00356,22,12,2017,Elva Motors,Facel Vega Motors,Cadillac
BR0045,DLR0037,Aud-M186,41420,1,DT00155,4,6,2017,Elva Motors,Ferrari Motors,Audi
BR0022,DLR0025,Toy-M321,51762,2,DT00134,14,5,2017,AC Cars Motors,Facel Vega Motors,Toyota
BR0008,DLR0051,Sub-M79,64676,2,DT01149,23,2,2020,Piaggio Motors,AC Cars Motors,Subaru
BR0006,DLR0065,Lex-M358,303820,5,DT00176,25,6,2017,Elva Motors,AC Cars Motors,Lexus
BR0058,DLR0076,Hon-M302,112520,4,DT01340,1,9,2020,PGO Motors,Fiat do Brasil Motors,Honda
BR0050,DLR0039,Nis-M268,46930,2,DT00779,18,2,2019,Plymouth Motors,Ferrari Motors,Nissan
BR0013,DLR0018,Mah-M52,18510,1,DT01316,8,8,2020,Plymouth Motors,Ferrari Motors,Mahindra
BR0031,DLR0055,Ren-M314,30061,1,DT01449,19,12,2020,Pontiac Motors,AC Cars Motors,Renault
BR0060,DLR0002,Che-M489,53496,2,DT01277,30,6,2020,Elva Motors,Eicher Polaris Motors,Chevrolet
